ticker,exchange,shortName,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,outstandingShare,issueShare,companyType,monthlyRecords
FMC,HOSE,Thực phẩm Sao Ta,Thực phẩm và đồ uống,Food & Beverage,2003.0,4647.0,2767.0,0.314,http://www.fimexvn.com,2.9,65.4,65.4,CT,FMC.csv
APF,UPCOM,Nông sản Quảng Ngãi,Thực phẩm và đồ uống,Food & Beverage,2003.0,899.0,570.0,0.0,http://www.apfco.com.vn,3.0,22.6,22.6,CT,APF.csv
HLB,UPCOM,Bia và NGK Hạ Long,Thực phẩm và đồ uống,Food & Beverage,2003.0,503.0,168.0,0.316,https://www.biahalong.com,3.0,3.1,3.1,CT,HLB.csv
SCD,HOSE,Giải khát Chương Dương,Thực phẩm và đồ uống,Food & Beverage,2003.0,292.0,516.0,0.069,http://www.chuongduong.com.vn,2.5,8.5,8.5,CT,SCD.csv
IDI,HOSE,Đầu tư và PT Đa Quốc Gia,Thực phẩm và đồ uống,Food & Beverage,2003.0,250.0,578.0,0.011,http://www.idiseafood.com,2.6,227.6,227.6,CT,IDI.csv
VDL,HNX,Thực phẩm Lâm Đồng,Thực phẩm và đồ uống,Food & Beverage,2003.0,197.0,0.0,0.007,http://www.ladofoods.vn,2.4,14.7,14.7,CT,VDL.csv
HAD,HNX,Bia Hà Nội - Hải Dương,Thực phẩm và đồ uống,Food & Beverage,2003.0,196.0,0.0,0.094,http://www.habecohd.com.vn,,4.0,4.0,CT,HAD.csv
BQB,UPCOM,Bia Hà Nội - Quảng Bình,Thực phẩm và đồ uống,Food & Beverage,2003.0,77.0,0.0,0.0,http://www.biaquangbinh.com,,5.8,5.8,CT,BQB.csv
MSN,HOSE,Tập đoàn Masan,Thực phẩm và đồ uống,Food & Beverage,2004.0,34560.0,4726.0,0.298,https://www.masangroup.com,2.5,1423.7,1423.7,CT,MSN.csv
DBC,HOSE,Tập đoàn DABACO,Thực phẩm và đồ uống,Food & Beverage,2004.0,5847.0,0.0,0.048,http://www.dabaco.com.vn,2.7,242.0,242.0,CT,DBC.csv
NSC,HOSE,Tập đoàn Giống cây trồng Việt Nam,Thực phẩm và đồ uống,Food & Beverage,2004.0,737.0,1199.0,0.085,http://www.vinaseed.com.vn,3.0,17.6,17.6,CT,NSC.csv
CAT,UPCOM,Thủy sản Cà Mau,Thực phẩm và đồ uống,Food & Beverage,2004.0,612.0,177.0,0.005,http://seaprimexco.com/,,9.1,9.7,CT,CAT.csv
NCS,UPCOM,Suất ăn Hàng không Nội Bài,Thực phẩm và đồ uống,Food & Beverage,2004.0,570.0,618.0,0.017,http://www.noibaicatering.com.vn,2.2,17.9,17.9,CT,NCS.csv
SGC,HNX,Bánh phồng tôm Sa Giang,Thực phẩm và đồ uống,Food & Beverage,2004.0,526.0,0.0,0.009,http://www.sagiang.com.vn,3.0,7.1,7.1,CT,SGC.csv
TFC,HNX,Trang Corp.,Thực phẩm và đồ uống,Food & Beverage,2004.0,520.0,312.0,0.322,http://www.trangcorporation.com,,16.8,16.8,CT,TFC.csv
THB,HNX,Bia Hà Nội - Thanh Hóa,Thực phẩm và đồ uống,Food & Beverage,2004.0,482.0,0.0,0.063,http://biathanhhoa.com.vn/web/,,11.4,11.4,CT,THB.csv
MCF,HNX,Cơ khí và Lương thực Thực phẩm,Thực phẩm và đồ uống,Food & Beverage,2004.0,344.0,0.0,0.028,http://mecofood.com.vn/,,10.8,10.8,CT,MCF.csv
VCF,HOSE,Vinacafé Biên Hòa,Thực phẩm và đồ uống,Food & Beverage,2004.0,327.0,390.0,0.007,http://www.vinacafebienhoa.com,3.0,26.6,26.6,CT,VCF.csv
QHW,UPCOM,Nước khoáng Quảng Ninh,Thực phẩm và đồ uống,Food & Beverage,2004.0,304.0,429.0,0.006,http://www.nuockhoangquangninh.com.vn,,8.0,8.0,CT,QHW.csv
PAN,HOSE,Tập đoàn PAN,Thực phẩm và đồ uống,Food & Beverage,2005.0,9304.0,21259.0,0.107,https://thepangroup.vn,2.8,208.9,216.4,CT,PAN.csv
QNS,UPCOM,Đường Quảng Ngãi,Thực phẩm và đồ uống,Food & Beverage,2005.0,3515.0,4000.0,0.19,http://qns.com.vn,2.9,356.9,356.9,CT,QNS.csv
SAF,HNX,Thực Phẩm SAFOCO,Thực phẩm và đồ uống,Food & Beverage,2005.0,639.0,338.0,0.036,http://www.safocofood.com,3.0,12.0,10.1,CT,SAF.csv
BSQ,UPCOM,Bia Sài Gòn - Quảng Ngãi,Thực phẩm và đồ uống,Food & Beverage,2005.0,196.0,713.0,0.0,http://www.sabecoquangngai.com.vn,3.1,45.0,45.0,CT,BSQ.csv
HAF,UPCOM,Thực phẩm Hà Nội,Thực phẩm và đồ uống,Food & Beverage,2005.0,138.0,0.0,0.0,http://www.thucphamhanoi.com.vn,2.6,14.5,14.5,CT,HAF.csv
BTB,UPCOM,Bia Hà Nội - Thái Bình,Thực phẩm và đồ uống,Food & Beverage,2005.0,126.0,303.0,0.0,http://www.tbbeco.com.vn,,7.7,7.7,CT,BTB.csv
IDP,UPCOM,Sữa Quốc tế,Thực phẩm và đồ uống,Food & Beverage,2005.0,,0.0,0.01,http://www.idp.vn,3.0,58.9,58.9,CT,IDP.csv
ANV,HOSE,Thủy sản Nam Việt,Thực phẩm và đồ uống,Food & Beverage,2006.0,4634.0,0.0,0.039,http://www.navicorp.com.vn,2.9,127.1,127.5,CT,ANV.csv
VSN,UPCOM,VN Kỹ Nghệ Súc Sản (VISSAN),Thực phẩm và đồ uống,Food & Beverage,2006.0,3980.0,1087.0,0.043,https://www.vissan.com.vn,2.7,80.9,80.9,CT,VSN.csv
CMF,UPCOM,Thực phẩm Cholimex,Thực phẩm và đồ uống,Food & Beverage,2006.0,1534.0,133.0,0.243,http://www.cholimexfood.com.vn,3.3,8.1,8.1,CT,CMF.csv
OCH,HNX,Khách sạn và Dịch vụ OCH,Thực phẩm và đồ uống,Food & Beverage,2006.0,1032.0,927.0,0.0,http://www.och.vn,2.5,200.0,200.0,CT,OCH.csv
CMX,HOSE,CAMIMEX Group,Thực phẩm và đồ uống,Food & Beverage,2006.0,921.0,9602.0,0.095,http://www.camimex.com.vn,2.5,101.9,101.9,CT,CMX.csv
CCA,UPCOM,XNK Thuỷ sản Cần Thơ,Thực phẩm và đồ uống,Food & Beverage,2006.0,704.0,400.0,0.007,http://www.caseamex.com.vn,,13.7,15.1,CT,CCA.csv
CMN,UPCOM,Colusa -  Miliket,Thực phẩm và đồ uống,Food & Beverage,2006.0,534.0,186.0,0.001,http://www.comifood.com,,4.8,4.8,CT,CMN.csv
CBS,UPCOM,Mía đường Cao Bằng,Thực phẩm và đồ uống,Food & Beverage,2006.0,368.0,348.0,0.0,http://www.miaduongcaobang.vn,,3.5,3.5,CT,CBS.csv
ICF,UPCOM,Đầu tư Thương mại Thủy sản,Thực phẩm và đồ uống,Food & Beverage,2006.0,290.0,1234.0,0.026,http://www.incomfish.com,2.0,12.8,12.8,CT,ICF.csv
SB1,UPCOM,Bia Sài Gòn - Nghệ Tĩnh,Thực phẩm và đồ uống,Food & Beverage,2006.0,261.0,1156.0,0.006,http://www.vidabeer.vn,,10.5,10.5,CT,SB1.csv
WSB,UPCOM,Bia Sài Gòn - Miền Tây,Thực phẩm và đồ uống,Food & Beverage,2006.0,210.0,789.0,0.203,http://www.wsb-sabeco.com.vn,3.1,14.5,14.5,CT,WSB.csv
BSL,UPCOM,Bia Sài Gòn - Sông Lam,Thực phẩm và đồ uống,Food & Beverage,2006.0,206.0,0.0,0.003,http://sasobeco.com.vn,3.5,45.0,45.0,CT,BSL.csv
HAT,HNX,TM Bia Hà Nội,Thực phẩm và đồ uống,Food & Beverage,2006.0,124.0,0.0,0.05,http://www.biahoihanoi.com.vn,,3.1,3.1,CT,HAT.csv
HAG,HOSE,Hoàng Anh Gia Lai,Thực phẩm và đồ uống,Food & Beverage,2006.0,117.0,54114.0,0.022,http://www.hagl.com.vn,2.3,927.4,927.5,CT,HAG.csv
SBL,UPCOM,Bia Sài Gòn - Bạc Liêu,Thực phẩm và đồ uống,Food & Beverage,2006.0,108.0,205.0,0.001,http://www.biasaigonbaclieu.com,,12.0,12.0,CT,SBL.csv
PCF,UPCOM,Cà phê PETEC,Thực phẩm và đồ uống,Food & Beverage,2006.0,28.0,448.0,0.001,http://www.petecof.vn,2.1,3.0,3.0,CT,PCF.csv
SBT,HOSE,Mía đường Thành Thành Công - Biên Hòa,Thực phẩm và đồ uống,Food & Beverage,2007.0,4217.0,20235.0,0.114,http://www.ttcsugar.com.vn,2.7,650.8,629.2,CT,SBT.csv
VHC,HOSE,Thủy sản Vĩnh Hoàn,Thực phẩm và đồ uống,Food & Beverage,2007.0,3500.0,2487.0,0.303,https://vinhhoan.com,3.0,183.4,183.4,CT,VHC.csv
VSF,UPCOM,Vinafood 2,Thực phẩm và đồ uống,Food & Beverage,2007.0,2109.0,1411.0,0.0,http://www.vinafood2.com.vn,2.2,500.0,500.0,CT,VSF.csv
BSH,UPCOM,Bia Sài Gòn - Hà Nội,Thực phẩm và đồ uống,Food & Beverage,2007.0,163.0,123.0,0.003,http://www.sabecohanoi.com.vn,3.1,18.0,18.0,CT,BSH.csv
HBH,UPCOM,HABECO Hải Phòng,Thực phẩm và đồ uống,Food & Beverage,2007.0,77.0,187.0,0.02,https://habecohaiphong.com.vn/,,16.0,16.0,CT,HBH.csv
CFV,UPCOM,Cà phê Thắng Lợi,Thực phẩm và đồ uống,Food & Beverage,2007.0,52.0,0.0,0.0,http://www.thangloicoffee.com.vn,2.6,12.7,8.1,CT,CFV.csv
HKT,HNX,Đầu tư Ego Việt Nam,Thực phẩm và đồ uống,Food & Beverage,2007.0,36.0,284.0,0.003,http://www.egovietnam.com.vn,,6.1,6.1,CT,HKT.csv
HAV,UPCOM,Rượu Hapro,Thực phẩm và đồ uống,Food & Beverage,2007.0,13.0,209.0,0.0,http://www.haprovodka.vn,2.8,3.3,3.3,CT,HAV.csv
SAB,HOSE,SABECO,Thực phẩm và đồ uống,Food & Beverage,2008.0,8234.0,4201.0,0.627,https://www.sabeco.com.vn,2.7,641.3,641.3,CT,SAB.csv
BHN,HOSE,HABECO,Thực phẩm và đồ uống,Food & Beverage,2008.0,724.0,1001.0,0.176,http://www.habeco.com.vn,2.5,231.8,231.8,CT,BHN.csv
CQN,UPCOM,Cảng Quảng Ninh,Thực phẩm và đồ uống,Food & Beverage,2008.0,691.0,366.0,0.0,http://www.quangninhport.com.vn,2.6,75.0,75.0,CT,CQN.csv
SMB,HOSE,Bia Sài Gòn - Miền Trung,Thực phẩm và đồ uống,Food & Beverage,2008.0,495.0,2083.0,0.141,http://www.biasaigonmt.com,2.9,29.8,29.8,CT,SMB.csv
FCS,UPCOM,Lương thực TP Hồ Chí Minh,Thực phẩm và đồ uống,Food & Beverage,2008.0,196.0,446.0,0.0,http://www.foodcosa.vn,2.2,29.5,29.5,CT,FCS.csv
DAT,HOSE,ĐT Du lịch và PT Thủy sản,Thực phẩm và đồ uống,Food & Beverage,2008.0,110.0,440.0,0.0,http://www.trisedco.com,2.3,62.9,62.9,CT,DAT.csv
BLT,UPCOM,Lương Thực Bình Định,Thực phẩm và đồ uống,Food & Beverage,2008.0,59.0,201.0,0.003,http://www.bidifood.vn,,4.0,4.0,CT,BLT.csv
KHS,HNX,Thủy sản Kiên Hùng,Thực phẩm và đồ uống,Food & Beverage,2009.0,611.0,154.0,0.005,http://www.kihuseavn.com,,12.1,12.1,CT,KHS.csv
MLS,UPCOM,Chăn nuôi Mitraco,Thực phẩm và đồ uống,Food & Beverage,2009.0,113.0,878.0,0.017,http://www.mitraco.com.vn,,4.0,4.0,CT,MLS.csv
PRT,UPCOM,Sản xuất - XNK Bình Dương,Thực phẩm và đồ uống,Food & Beverage,2010.0,849.0,296.0,0.0,http://www.protrade.com.vn,2.6,300.0,300.0,CT,PRT.csv
NAF,HOSE,Nafoods Group,Thực phẩm và đồ uống,Food & Beverage,2010.0,636.0,4963.0,0.257,http://www.nafoodsgroup.com.vn,2.7,62.9,50.6,CT,NAF.csv
CLX,UPCOM,XNK và Đầu tư Chợ Lớn (CHOLIMEX),Thực phẩm và đồ uống,Food & Beverage,2010.0,207.0,399.0,0.06,http://www.cholimex.com.vn,3.0,86.6,86.6,CT,CLX.csv
HNG,HOSE,Nông nghiệp Quốc tế HAGL,Thực phẩm và đồ uống,Food & Beverage,2010.0,30.0,33850.0,0.018,http://www.haagrico.com.vn,1.9,1108.6,1108.6,CT,HNG.csv
HVA,UPCOM,Đầu tư HVA,Thực phẩm và đồ uống,Food & Beverage,2010.0,30.0,391.0,0.0,http://www.hva.group,,13.7,13.7,CT,HVA.csv
CTP,HNX,Minh Khang Capital Trading Public,Thực phẩm và đồ uống,Food & Beverage,2010.0,28.0,109.0,0.011,http://www.thuongphu.com.vn,,12.1,12.1,CT,CTP.csv
MML,UPCOM,Masan MEATLife,Thực phẩm và đồ uống,Food & Beverage,2011.0,4469.0,739.0,0.023,http://www.masanmeatlife.com.vn,2.0,327.1,327.1,CT,MML.csv
ANT,UPCOM,Rau quả thực phẩm An Giang,Thực phẩm và đồ uống,Food & Beverage,2011.0,598.0,296.0,0.004,http://www.antesco.com,,8.0,8.0,CT,ANT.csv
SEA,UPCOM,SEAPRODEX,Thực phẩm và đồ uống,Food & Beverage,2011.0,76.0,310.0,0.0,http://www.seaprodex.vn,2.4,125.0,125.0,CT,SEA.csv
DMN,UPCOM,Domenal,Thực phẩm và đồ uống,Food & Beverage,2012.0,49.0,546.0,0.0,http://www.domenal.com.vn,,12.5,12.5,CT,DMN.csv
BNA,HNX,Đầu tư SX Bảo Ngọc,Thực phẩm và đồ uống,Food & Beverage,2012.0,10.0,0.0,0.012,https://banhbaongoc.vn,2.7,20.0,20.0,CT,BNA.csv
HNF,UPCOM,Bánh kẹo Hữu Nghị,Thực phẩm và đồ uống,Food & Beverage,2013.0,1718.0,0.0,0.0,https://huunghi.com.vn/,3.0,30.0,30.0,CT,HNF.csv
BCF,HNX,Thực phẩm Bích Chi,Thực phẩm và đồ uống,Food & Beverage,2013.0,915.0,191.0,0.0,http://www.bichchi.com.vn,3.0,27.8,27.8,CT,BCF.csv
CMM,UPCOM,Camimex,Thực phẩm và đồ uống,Food & Beverage,2013.0,862.0,110.0,0.0,https://cmmseafood.com.vn,,57.0,57.0,CT,CMM.csv
BHP,UPCOM,Bia Hà Nội - Hải Phòng,Thực phẩm và đồ uống,Food & Beverage,2013.0,239.0,363.0,0.0,http://www.biahaiphong.vn,,9.2,9.2,CT,BHP.csv
SKV,UPCOM,NGK Yến sào Khánh Hòa,Thực phẩm và đồ uống,Food & Beverage,2014.0,1054.0,1275.0,0.02,http://www.sanestdienkhanh.com.vn,2.9,23.0,23.0,CT,SKV.csv
VLC,UPCOM,Chăn nuôi Việt Nam,Thực phẩm và đồ uống,Food & Beverage,2014.0,70.0,254.0,0.002,http://www.vilico.vn,2.9,172.3,172.3,CT,VLC.csv
ILA,UPCOM,Công ty ILA,Thực phẩm và đồ uống,Food & Beverage,2014.0,10.0,0.0,0.0,http://ilagroup.com.vn,,18.5,18.5,CT,ILA.csv
MCM,UPCOM,Giống bò sữa Mộc Châu,Thực phẩm và đồ uống,Food & Beverage,2015.0,802.0,2005.0,0.014,https://www.mcmilk.com.vn/,2.9,110.0,110.0,CT,MCM.csv
VOC,UPCOM,Dầu thực vật Việt Nam,Thực phẩm và đồ uống,Food & Beverage,2015.0,194.0,306.0,0.007,http://www.vocarimex.com.vn,2.8,121.8,121.8,CT,VOC.csv
BSP,UPCOM,Bia Sài Gòn - Phú Thọ,Thực phẩm và đồ uống,Food & Beverage,2015.0,115.0,228.0,0.0,http://www.saigonphutho.com.vn,2.7,12.5,12.5,CT,BSP.csv
HSL,HOSE,Thực phẩm Hồng Hà,Thực phẩm và đồ uống,Food & Beverage,2015.0,34.0,0.0,0.021,http://www.honghagroup.com.vn,3.2,35.4,35.4,CT,HSL.csv
SKH,UPCOM,NGK Sanest Khánh Hòa,Thực phẩm và đồ uống,Food & Beverage,2016.0,994.0,0.0,0.007,http://www.sanestkhanhhoa.com.vn,3.0,33.0,16.1,CT,SKH.csv
SKN,UPCOM,NGK Sanna Khánh Hòa,Thực phẩm và đồ uống,Food & Beverage,2016.0,186.0,233.0,0.0,http://www.sanna.com.vn,,5.0,5.0,CT,SKN.csv
BAF,HOSE,Nông nghiệp BAF Việt Nam,Thực phẩm và đồ uống,Food & Beverage,2017.0,252.0,333.0,0.008,http://baf.vn,2.7,143.5,143.5,CT,BAF.csv
FHS,UPCOM,Phát hành sách TP HCM - FAHASA,Truyền thông,Media,1976.0,2200.0,525.0,0.0,http://www.fahasasg.com.vn,,12.8,12.8,CT,FHS.csv
ALT,HNX,Văn hóa Tân Bình,Truyền thông,Media,1989.0,263.0,477.0,0.032,http://www.alta.com.vn,2.8,5.7,6.2,CT,ALT.csv
PNC,HOSE,Văn hóa Phương Nam,Truyền thông,Media,1999.0,779.0,0.0,0.008,http://www.pnc.com.vn,2.2,10.8,11.0,CT,PNC.csv
HTP,HNX,In SGK Hòa Phát,Truyền thông,Media,2004.0,160.0,257.0,0.0,http://inhoaphat.vn,2.5,91.8,91.8,CT,HTP.csv
EBS,HNX,Sách Giáo dục Hà Nội,Truyền thông,Media,2004.0,88.0,932.0,0.083,http://www.sachgiaoduchanoi.vn,,10.0,10.2,CT,EBS.csv
STH,UPCOM,Phát hành sách Thái Nguyên,Truyền thông,Media,2004.0,45.0,551.0,0.0,http://www.sthc.com.vn,,19.5,19.5,CT,STH.csv
SGD,HNX,Sách GD TP.HCM,Truyền thông,Media,2004.0,37.0,360.0,0.01,http://www.sgd.edu.vn,,4.0,4.1,CT,SGD.csv
BST,HNX,Sách và Thiết bị Bình Thuận,Truyền thông,Media,2004.0,35.0,119.0,0.004,http://www.stbbt.com.vn,,1.1,1.1,CT,BST.csv
LBE,HNX,Sách và Thiết bị Trường học Long An,Truyền thông,Media,2004.0,30.0,118.0,0.005,http://www.sachthietbila.com.vn,,1.1,1.1,CT,LBE.csv
DAE,HNX,Sách Giáo dục Đà Nẵng,Truyền thông,Media,2004.0,20.0,295.0,0.008,http://www.sachgiaoduc.com,,1.5,1.5,CT,DAE.csv
STC,HNX,Sách và Thiết bị trường học Thành phố Hồ Chí Minh,Truyền thông,Media,2005.0,280.0,574.0,0.061,http://www.stb.com.vn,,5.7,5.7,CT,STC.csv
DST,HNX,Đầu tư Sao Thăng Long,Truyền thông,Media,2005.0,6.0,2480.0,0.001,http://www.saothanglong.vn,3.1,32.2,32.3,CT,DST.csv
ADC,HNX,Mĩ thuật và Truyền thông,Truyền thông,Media,2006.0,354.0,208.0,0.086,http://adc.net.vn/,,4.0,4.0,CT,ADC.csv
YEG,HOSE,Tập đoàn Yeah1,Truyền thông,Media,2006.0,76.0,310.0,0.159,https://www.yeah1group.com,2.9,31.3,31.3,CT,YEG.csv
RGC,UPCOM,Đầu tư PV-Inconess,Truyền thông,Media,2007.0,540.0,0.0,0.0,http://www.pv-inconess.com.vn,2.5,89.1,89.1,CT,RGC.csv
FOC,UPCOM,FPT Online,Truyền thông,Media,2007.0,321.0,110.0,0.037,http://www.fptonline.net,3.0,18.4,18.5,CT,FOC.csv
EID,HNX,Phát triển GD Hà Nội,Truyền thông,Media,2007.0,135.0,1457.0,0.222,http://www.heid.vn,3.0,15.0,15.0,CT,EID.csv
SED,HNX,Phát triển GD Phương Nam,Truyền thông,Media,2007.0,103.0,601.0,0.077,https://phuongnam.edu.vn,,9.3,10.0,CT,SED.csv
DAD,HNX,Phát triển GD Đà Nẵng,Truyền thông,Media,2007.0,52.0,197.0,0.0,http://www.nxbgddn.vn/,,4.7,5.0,CT,DAD.csv
ADG,HOSE,Clever Group,Truyền thông,Media,2008.0,166.0,761.0,0.457,https://clevergroup.vn,2.6,21.4,19.9,CT,ADG.csv
EPH,UPCOM,Xuất bản giáo dục Hà Nội,Truyền thông,Media,2009.0,112.0,188.0,0.002,http://xbgdhn.vn/,,2.5,2.5,CT,EPH.csv
NBE,UPCOM,Sách và Thiết bị GD Miền Bắc,Truyền thông,Media,2010.0,78.0,322.0,0.014,http://www.stbmienbac.vn,3.7,5.0,5.0,CT,NBE.csv
SMN,HNX,Sách và thiết bị GD miền Nam,Truyền thông,Media,2010.0,78.0,259.0,0.002,http://www.sobee.vn,,4.4,4.4,CT,SMN.csv
VNB,UPCOM,Sách Việt Nam,Truyền thông,Media,2010.0,61.0,0.0,0.011,http://www.savina.com.vn,2.4,67.9,67.9,CT,VNB.csv
VEF,UPCOM,Triển lãm Việt Nam,Truyền thông,Media,2011.0,88.0,0.0,0.0,http://www.vefac.vn,1.9,166.6,166.6,CT,VEF.csv
CAB,UPCOM,Truyền hình Cáp Việt Nam,Truyền thông,Media,2012.0,1540.0,1157.0,0.0,https://www.vtvcab.vn/,2.5,45.7,45.7,CT,CAB.csv
ODE,UPCOM,Tập đoàn Truyền thông và Giải trí ODE,Truyền thông,Media,2016.0,0.0,126.0,0.0,https://ode.vn,,10.0,10.0,CT,ODE.csv
TIS,UPCOM,Gang thép Thái Nguyên,Tài nguyên Cơ bản,Basic Resources,1959.0,3736.0,0.0,0.0,http://www.tisco.com.vn,1.8,184.0,184.0,CT,TIS.csv
TDS,UPCOM,Thép Thủ Đức,Tài nguyên Cơ bản,Basic Resources,1960.0,364.0,511.0,0.01,http://www.thepthuduc.com.vn,,12.2,12.2,CT,TDS.csv
VID,HOSE,Viễn Đông,Tài nguyên Cơ bản,Basic Resources,1974.0,32.0,3501.0,0.005,http://www.dautuviendong.vn,2.9,40.8,40.8,CT,VID.csv
MVB,HNX,Mỏ Việt Bắc - TKV,Tài nguyên Cơ bản,Basic Resources,1980.0,2035.0,993.0,0.001,http://www.cmv.vn,2.9,105.0,105.0,CT,MVB.csv
CLM,HNX,Xuất nhập khẩu Than - Vinacomin,Tài nguyên Cơ bản,Basic Resources,1982.0,173.0,155.0,0.0,http://coalimex.vn,3.1,11.0,11.0,CT,CLM.csv
TLH,HOSE,Thép Tiến Lên,Tài nguyên Cơ bản,Basic Resources,1988.0,300.0,7761.0,0.012,http://www.tienlengroup.com.vn,2.6,102.1,102.1,CT,TLH.csv
KSB,HOSE,Khoáng sản Bình Dương,Tài nguyên Cơ bản,Basic Resources,1993.0,329.0,6822.0,0.068,http://www.bimico.com.vn,2.7,76.3,76.6,CT,KSB.csv
TNA,HOSE,XNK Thiên Nam,Tài nguyên Cơ bản,Basic Resources,1994.0,145.0,2298.0,0.035,http://www.thiennamgroup.vn,2.1,49.2,49.6,CT,TNA.csv
KMT,HNX,Kim khí Miền Trung,Tài nguyên Cơ bản,Basic Resources,1994.0,85.0,308.0,0.0,http://www.cevimetal.com.vn,,9.8,9.8,CT,KMT.csv
TKU,HNX,Công nghiệp Tung Kuang,Tài nguyên Cơ bản,Basic Resources,1995.0,400.0,59.0,0.503,http://www.tungkuang.com.vn,2.8,42.6,6.6,CT,TKU.csv
NBC,HNX,Than Núi Béo,Tài nguyên Cơ bản,Basic Resources,1996.0,3053.0,4862.0,0.04,http://www.nuibeo.com.vn,2.4,37.0,37.0,CT,NBC.csv
SHI,HOSE,SONHA CORP,Tài nguyên Cơ bản,Basic Resources,1998.0,1991.0,5982.0,0.001,http://www.sonha.com.vn,2.5,161.9,162.2,CT,SHI.csv
POM,HOSE,Thép Pomina,Tài nguyên Cơ bản,Basic Resources,1999.0,2396.0,7279.0,0.079,http://www.pomina-steel.com,2.3,278.5,279.7,CT,POM.csv
HAP,HOSE,Tập đoàn Hapaco,Tài nguyên Cơ bản,Basic Resources,1999.0,620.0,8771.0,0.025,http://www.hapaco.vn,2.7,110.9,111.1,CT,HAP.csv
BKC,HNX,Khoáng sản Bắc Kạn,Tài nguyên Cơ bản,Basic Resources,2000.0,468.0,109.0,0.002,http://www.backanco.com,,11.7,11.7,CT,BKC.csv
BVG,UPCOM,Group Bắc Việt,Tài nguyên Cơ bản,Basic Resources,2000.0,164.0,122.0,0.0,http://www.bacvietgroup.com,,9.8,9.8,CT,BVG.csv
TKG,HNX,SX và T.Mại Tùng Khánh,Tài nguyên Cơ bản,Basic Resources,2000.0,0.0,152.0,0.0,http://tungkhanh.com.vn,,6.3,6.3,CT,TKG.csv
HPG,HOSE,Hòa Phát,Tài nguyên Cơ bản,Basic Resources,2001.0,19828.0,0.0,0.19,http://www.hoaphat.com.vn,3.1,5814.8,5814.8,CT,HPG.csv
HSG,HOSE,Tập đoàn Hoa Sen,Tài nguyên Cơ bản,Basic Resources,2001.0,7824.0,0.0,0.06,http://www.hoasengroup.vn,2.8,598.1,598.1,CT,HSG.csv
TDN,HNX,Than Đèo Nai,Tài nguyên Cơ bản,Basic Resources,2001.0,1911.0,3101.0,0.007,http://www.deonai.com.vn,2.2,29.4,29.4,CT,TDN.csv
SAV,HOSE,Savimex,Tài nguyên Cơ bản,Basic Resources,2001.0,1085.0,0.0,0.434,http://www.savimex.com.vn,3.0,18.0,18.4,CT,SAV.csv
GTA,HOSE,Gỗ Thuận An,Tài nguyên Cơ bản,Basic Resources,2001.0,762.0,1546.0,0.006,http://gothuanan.vn/,2.6,9.8,10.4,CT,GTA.csv
DTL,HOSE,Đại Thiên Lộc,Tài nguyên Cơ bản,Basic Resources,2001.0,311.0,310.0,0.0,http://daithienloc.com.vn/,2.0,60.6,61.4,CT,DTL.csv
BMC,HOSE,Khoáng sản Bình Định,Tài nguyên Cơ bản,Basic Resources,2001.0,197.0,0.0,0.063,http://www.bimico.vn,2.8,12.4,12.4,CT,BMC.csv
ITQ,HNX,Tập đoàn Thiên Quang,Tài nguyên Cơ bản,Basic Resources,2001.0,130.0,4015.0,0.001,http://www.inoxthienquang.com.vn,2.5,31.8,31.8,CT,ITQ.csv
AMC,HNX,Khoáng sản Á Châu,Tài nguyên Cơ bản,Basic Resources,2001.0,113.0,102.0,0.052,http://www.amcvina.vn,,2.9,2.9,CT,AMC.csv
BMJ,UPCOM,Khoáng sản Miền Đông AHP,Tài nguyên Cơ bản,Basic Resources,2001.0,69.0,339.0,0.001,http://www.becamexbmj.com.vn,2.8,105.0,105.0,CT,BMJ.csv
KKC,HNX,Tập đoàn Thành Thái,Tài nguyên Cơ bản,Basic Resources,2001.0,31.0,0.0,0.043,http://www.kkcmetal.com.vn,,5.2,5.2,CT,KKC.csv
NKG,HOSE,Thép Nam Kim,Tài nguyên Cơ bản,Basic Resources,2002.0,1730.0,0.0,0.109,http://www.namkimgroup.vn,2.9,263.3,263.3,CT,NKG.csv
LCM,UPCOM,Khoáng sản Lào Cai,Tài nguyên Cơ bản,Basic Resources,2002.0,250.0,2233.0,0.04,http://www.khoangsanlaocai.com.vn,2.3,24.6,24.6,CT,LCM.csv
TTF,HOSE,Gỗ Trường Thành,Tài nguyên Cơ bản,Basic Resources,2003.0,4016.0,3958.0,0.008,http://www.truongthanh.com,1.9,411.2,393.5,CT,TTF.csv
DHC,HOSE,Đông Hải Bến Tre,Tài nguyên Cơ bản,Basic Resources,2003.0,519.0,1004.0,0.317,http://www.dohacobentre.com.vn,3.2,70.0,70.0,CT,DHC.csv
MEL,HNX,Thép Mê Lin,Tài nguyên Cơ bản,Basic Resources,2003.0,70.0,108.0,0.0,http://melinsteel.vn/,,15.0,15.0,CT,MEL.csv
DHM,HOSE,Khoáng sản Dương Hiếu,Tài nguyên Cơ bản,Basic Resources,2003.0,26.0,0.0,0.001,http://www.duonghieu.com.vn,2.6,31.4,31.4,CT,DHM.csv
KHD,UPCOM,Khoáng sản Hải Dương,Tài nguyên Cơ bản,Basic Resources,2003.0,25.0,257.0,0.0,https://khoangsanhaiduong.com/,,3.3,3.3,CT,KHD.csv
